original_text,provided_summary,baseline_rouge1,tfidf_rouge1,position_rouge1,keyword_rouge1,ensemble_rouge1
앵커 이재명 대통령이 강선우 여가부 장관 후보자 등에 대한 인사청문보고서를 재송부해달라고 국회에 요청했습니다 비상계엄 옹호 등 과거 저서 및 발언과 관련해 논란에 휩싸인 강준욱 대...,이재명 대통령은 인사청문경과보고서 채택이 불발된 강 후보자에 대해서 모레 24일 목요일까지 모레 24일 목요일까지 보고서를 재송부해 줄 것을 국회에 요청했습니다 박서경 기자입니다,0.14814814814814814,1.0,1.0,1.0,1.0
앵커 법원이 오늘 이재명 대통령의 대북송금 혐의 재판을 연기하기로 했습니다 이로써 이 대통령이 받아온 다섯 개 형사재판이 모두 중단됩니다 신현욱 기자의 보도입니다 리포트 경기도가 ...,수원지법은 오늘 쌍방울 대북송금 사건 공판준비기일에서 직무 전념과 국정운영의 계속성을 위해 이 대통령의 공판 기일을 추후 지정하겠다고 밝혔습니다,0.16949152542372883,1.0,1.0,1.0,1.0
KBS 제주 앵커 제주 43이 발발한 지 77년이 지났지만 진상규명은 여전히 진행 중인데요 정부 차원의 추가진상조사보고서 초안이 22년 만에 나와 사전 심의 절차가 시작됐습니다 보...,편상상욱의 뉴스브리핑 인터뷰를 인용 보도할 때는 프로그램명 SBS 을 정확히 밝혀주시기 바랍니다 저작권은 SBS에 있습니다,0.0,1.0,1.0,1.0,1.0
KBS 대구 앵커 국민의힘 전당대회가 한 달 앞으로 다가온 가운데 당권 주자인 조경태 의원이 대구를 찾았습니다 산업통상자원부를 대구로 옮기고 극우와는 결별하겠다고 약속했는데 탄핵 ...,KBS 춘천 춘천 춘천 춘천시민연대 등이 어제 21일  국민권익위원회에 민주평화통일자문회의의 백두산 연수에 참여했던 춘천시의원 5명을 이해충돌돌방지법 위반 혐의로 신고하였고 해당 ...,0.056338028169014086,1.0,1.0,1.0,1.0
KBS 전주 전북도공무원노조가 성명을 내고 청탁 의혹을 받고 있는 박용근 전북도의원에 대한 중징계를 촉구했습니다 노조는 박 도의원이 소속 민주당에서 제명 처분을 받은 만큼 전북도의...,광주지검 반부패 강력수사부는 정치자금법 위반 등 혐의를 받는 정치자금법 위반 등 혐의를 받는 선거 브로커 A씨를 구속 선거 브로커 A씨를 구속기소하고 A씨에게 불법 정치자금 5억 ...,0.0,1.0,1.0,1.0,1.0
KBS 전주 앵커 최근 가까스로 통과된 전북도의회 예산결산특별위원 선임안을 두고 반발이 여전합니다 청탁 의혹을 받는 박용근 의원에 대한 도의회 징계 절차도 시작됐는데요 끊이지 않는...,수원지법 형사11부는 오늘 쌍방울 대북송금 사건 공판준비기일에서 직무 전념과 국정운영의 계속성을 위해 이 대통령의 공판기일을 추후지정하겠다며 다음 기일을 지정하지 않겠다고 밝혔습니...,0.0,1.0,1.0,1.0,1.0
KBS 부산 앵커 내년 6월 지방선거에 뛸 부산시장 여야 후보군의 윤곽이 조금씩 드러나고 있습니다 특히 김영춘 전 해수부 장관이 대선 이후 외부 활동을 이어가고 있고 6선의 조경태...,강준욱 대통령실 국민통합비서관이 자진 사퇴했습니다,0.0,1.0,1.0,1.0,1.0
KBS 전주 민주당 대표 선거에 출마한 박찬대 의원이 남원 수해 현장을 찾아 주민들의 의견을 들었습니다 박 의원은 집중호우로 비닐하우스 180여 동이 침수되는 등 수해를 입은 남원...,이재명 이재명 대통령이 새 정부에서 임명된 장관들과 함께한 첫 국무회의에서 국민들께서 매우 어려운 국면을 힘겹게 넘어가고 계시다 며 책임감 있게 업무에 나서달라고 당부했습니다,0.0,1.0,1.0,1.0,1.0
앵커 관세 협상을 이어가고 있는 한미 양국이 이번주 미국에서 22 방식의 고위급 협상을 갖습니다 관세 협상 시한이 다음주로 다가온 만큼 양국 입장을 막판 조율하는 자리가 될 것으로...,수원지법은 오늘 오전 열린 이 대통령과 이화영 전 경기도 평화부지사 김성태 전 쌍방울 그룹 회장의 남북교류협력법 위반 등 혐의에 대한 7차 공판준비기일에서 원활한 국정 운영을에 이...,0.0,1.0,1.0,1.0,1.0
 앵커  이재명 대통령이 보좌관 갑질 논란이 빚어진 강선우 여성가족부 장관 후보자 인사청문 보고서를 보내달라고 국회에 다시 요청했습니다 123 비상 계엄 옹호발언으로 논란을 빚은 ...,강준욱 대통령실 국민통합비서관이 자진 사퇴했습니다,0.09523809523809523,1.0,1.0,1.0,1.0
이재명 대통령의 불법 대북송금 의혹 사건 재판도 연기되면서 이 대통령에 대한 5개 형사재판이 모두 중단됐습니다 수원지법은 오늘 쌍방울 대북송금 사건 공판준비기일에서 직무 전념과 국...,쌍방울 대북송금 사건 재판 역시 연기가 결정되면서 이재명 대통령이 받고 있는 형사재판 5개가 모두 중단됐습니다,0.2222222222222222,1.0,1.0,1.0,1.0
앵커 대통령실이 강선우 장관 후보자에 대한 청문보고서 재송부를 요청한 가운데 여야 공방도 이어지고 있습니다 민주당은 정책 역량으로 판단해야 한다며 국회 절차대로 처리할 사안이라고 ...,김용대 드론작전사령관은 김용대 드론작전사령관의 주장과는 달리 작전의 위험성을 사전에 보고받았다는 진술을 내란 특검이 확보했습니다,0.0,1.0,1.0,1.0,1.0
앵커 이재명 대통령이 강선우 여가부 장관 후보자 등에 대한 인사청문보고서를 재송부해달라고 국회에 요청했습니다 비상계엄 옹호 등 과거 저서 및 발언과 관련해 논란에 휩싸인 강준욱 대...,123 비상계엄 옹호 발언으로 논란이 불거진 대통령실 강준욱 국민통합비서관이 오늘 오전 자진 사퇴 의사를 밝혔습니다,0.2,1.0,1.0,1.0,1.0
편상욱의 뉴스브리핑 인터뷰를 인용 보도할 때는 프로그램명 SBS 편상욱의 뉴스브리핑을 정확히 밝혀주시기 바랍니다 저작권은 SBS에 있습니다  방송  SBS 편상욱의 뉴스브리핑 월금...,더불어 더불어민주당이 수해 상황을 고려해 당 대표를 선출하기 위한 지역 순회 경선을 통합해서 치르기로 했습니다,0.0,1.0,1.0,1.0,1.0
편상욱의 뉴스브리핑 인터뷰를 인용 보도할 때는 프로그램명 SBS 편상욱의 뉴스브리핑을 정확히 밝혀주시기 바랍니다 저작권은 SBS에 있습니다  방송  SBS 편상욱의 뉴스브리핑 월금...,구윤철 부총리 겸 기획재정부 장관과 여한구 통상교섭본부장이 오는 25일 미국에서 2 2 통상협의에 나섭니다,0.0,1.0,1.0,1.0,1.0
편상욱의 뉴스브리핑 인터뷰를 인용 보도할 때는 프로그램명 SBS 편상욱의 뉴스브리핑을 정확히 밝혀주시기 바랍니다 저작권은 SBS에 있습니다  방송  SBS 편상욱의 뉴스브리핑 월금...,김건희 국정농단 특검이 윤석열 전 대통령 부부에게 조사 날짜를 통보했습니다,0.0,1.0,1.0,1.0,1.0
편상욱의 뉴스브리핑 인터뷰를 인용 보도할 때는 프로그램명 SBS 편상욱의 뉴스브리핑을 정확히 밝혀주시기 바랍니다 저작권은 SBS에 있습니다  방송  SBS 편상욱의 뉴스브리핑 월금...,이재명 대통령이 산사태로 인명피해가 집중된 경남 산청 현장을 긴급 점검하면서 조속히 특별 특별재난지역으로 선포하겠다고 약속했습니다 자세한 내용 김정우 기자가 전합니다,0.0,1.0,1.0,1.0,1.0
이재명 대통령의 불법 대북송금 의혹 사건 재판도 연기되면서 이 대통령에 대한 5개 형사재판이 모두 중단됐습니다 수원지법은 오늘 쌍방울 대북송금 사건 공판준비기일에서 직무 전념과 국...,구윤철 부총리 겸 기획재정부 장관과 여한구 통상교섭본부장이 오는 25일 미국에서 2 2 통상협의에 나섭니다,0.0,1.0,1.0,1.0,1.0
KBS 광주 제8회 전국동시지방선거 과정에서 공천 보장 명목으로 불법 정치자금을 주고받은 브로커와 전남도 고위공직자 출신 예비후보가 재판에 넘겨졌습니다 광주지검 반부패 강력수사부는...,이종섭 전 국방부장관이 순직 해병 해병 사건의 경찰 이첩 보류를 지시하기 직전 윤석열 전 대통령의 전화를 받았다고 처음으로 인정했습니다,0.0,1.0,1.0,1.0,1.0
비상계엄 옹호 등으로 논란을 빚은 강준욱 대통령실 국민통합비서관이 자진 사퇴했습니다 강유정 대통령실 대변인은 오늘 브리핑에서 국민주권정부의 주권 철학에 맞지 않는다는 국민 의견이 ...,지난 2월 2월 대구시는 뉴미디어 직종 5년 임기제 공무원 1명을,0.0,1.0,1.0,1.0,1.0
이재명 대통령이 새 정부에서 임명된 장관들과 함께한 첫 국무회의에서 국민들께서 매우 어려운 국면을 힘겹게 넘어가고 계시다며 책임감 있게 업무에 나서달라고 당부했습니다 이 대통령은 ...,한목소리로 한목소리로 지방선거를를 이끌 울산 주요 정당의 신임 시당위원장이 확정됐습니다,0.0,1.0,1.0,1.0,1.0
앵커 관세 협상을 이어가고 있는 한미 양국이 이번주 미국에서 22 방식의 고위급 협상을 갖습니다 관세 협상 시한이 다음주로 다가온 만큼 양국 입장을 막판 조율하는 자리가 될 것으로...,부산지법 서부지원 형사1부 심리로 열린 결심공판에서 검찰은 이갑준 사하구청장에게 당선 무효형인 징역 10개월을 구형하고 부산지법 서부지원 형사1부 심리로 열린 결심공판에서 검찰은 ...,0.0,1.0,1.0,1.0,1.0
이재명 대통령의 불법 대북송금 의혹 사건 재판도 연기되면서 이 대통령에 대한 5개 형사재판이 모두 중단됐습니다 수원지법은 오늘 오전 열린 이 대통령과 이화영 전 경기도 평화부지사 ...,김관영 전북도지사가 전주 전주 전주 전주 전주 전주 통합과 관련해 김관영 전북도지사가 국회의원 2명과 함께 기자회견을 열었는데 잇단 설득에도 잇단 설득에도 반대 여론이 수그러들지 ...,0.03076923076923077,1.0,1.0,1.0,1.0
앵커 대통령실이 강선우 여성가족부 장관 후보자에 대한 임명 방침을 재확인한 가운데 여야 공방도 이어지고 있습니다 민주당은 정책 역량으로 판단해야 한다며 국회 절차대로 처리할 사안이...,신재웅 기자입니다 리포트 ,0.09302325581395349,1.0,1.0,1.0,1.0
앵커 비상계엄 옹호 등 과거 저서 및 발언과 관련해 논란에 휩싸인 강준욱 대통령실 국민통합비서관이 자진 사퇴했습니다 대통령실은 채택 시한을 넘긴 강선우 여가부 장관 후보자 등에 대...,윤석열 전 대통령의 지시로 무인기 북파 북파 TF 가 꾸려졌단 진술을 특검이 확보한 걸로 파악됐습니다,0.03333333333333333,1.0,1.0,1.0,1.0
이재명 대통령은 실종자 수색과 응급 피해 복구 등에 지원을 아끼지 말고 특별재난지역도 신속하게 결정해달라고 당부했습니다 이 대통령은 오늘 용산 대통령실에서 국무회의를 주재하며 이같...,강준욱 대통령실 국민통합비서관이 윤석열 전 대통령의 계엄 선포를 노골적으로 옹호한 사실이 드러나 논란입니다,0.0,1.0,1.0,1.0,1.0
 앵커  평양 무인기 침투가 북한의 도발을 유도할 만한 작전이 아니었다는 김용대 드론작전사령관의 주장과는 달리 작전의 위험성을 사전에 보고받았다는 진술을 내란 특검이 확보했습니다 ...,국민의힘 당대표선거 대진표도 점점 구체화되고 있고 김문수 전 고용노동부 장관에 이어 6선의 조경태 의원 친윤계 장동혁 의원이 출마를 공식화했는데 이른바 찬탄과 반탄구도가 다시 만들...,0.0,1.0,1.0,1.0,1.0
 앵커  123 비상계엄 옹호 발언으로 논란이 불거진 대통령실 강준욱 국민통합비서관이 오늘 오전 자진 사퇴 의사를 밝혔습니다 보좌진 갑질 의혹이 제기된 강선우 여성가족부 장관 후보...,강준욱 대통령실 국민통합비서관이 쓴 책으로 강준욱 대통령실 국민통합비서관이 쓴 책인 강준욱 대통령실 국민통합비서관이 쓴 책입니다,0.13333333333333333,1.0,1.0,1.0,1.0
KBS 광주 앵커 더불어민주당이 수해 상황을 고려해 당 대표를 선출하기 위한 지역 순회 경선을 통합해서 치르기로 했습니다 당장 이번 주 토요일로 예정됐던 호남의 선택이 한 주 미뤄...,강선우 여성가족부 장관 후보자에 대한 이른바 갑질 논란이 또 제기됐습니다,0.0,1.0,1.0,1.0,1.0
구윤철 부총리 겸 기획재정부 장관과 여한구 통상교섭본부장이 오는 25일 미국에서 22 통상협의에 나섭니다 구 부총리는 오늘 대외경제장관회의를 마친 뒤 기자들과 만나 저와 통상교섭본...,3주 만에 낙마한 이진숙 전 교육부 장관 후보자가 교육부 대변인을 심경을 전했습니다,0.04166666666666667,1.0,1.0,1.0,1.0
윤석열 전 대통령의 비상계엄 옹호 등으로 논란을 빚은 강준욱 대통령실 국민통합비서관이 자진 사퇴했습니다 강유정 대통령실 대변인은 오늘 브리핑에서 이재명 대통령은 보수계 인사의 추천...,강선우 여성가족부 장관 후보자는 임명을 강행할 것으로 알려지면서 후폭풍이 거셉니다,0.0,1.0,1.0,1.0,1.0
 앵커  김건희 국정농단 특검이 윤석열 전 대통령 부부에게 조사 날짜를 통보했습니다 윤 전 대통령은 다음 주 화요일 김건희 여사는 다음달 8월 6일에 특검에 출석하라고 요구했습니다...,순직병 순직 사건 외압 의혹의 핵심 피의자 중 한 명인 김계환 전 해병대사령관의 구속 여부가 이르면 오늘 결정됩니다,0.03571428571428571,1.0,1.0,1.0,1.0
